offer id,category,class,subclass,brand,name
1018701301,Plywood & Laminates,Plywood & Blockboard,Plywood,ACO,ACO 8 ft. x 4 ft. 6 mm MR Plywood
1017920292,Hardware,Cabinet Hardware,Cabinet Handle,Nimmi,Nimmi 323596ZBKNICHA Black 4 in. Cabinet Handle
1000566736,Lighting & Fans,Outdoor Lighting,LED Flood Light,Panasonic,Panasonic 50W IP65 6500K LED Flood Light
1014822714,Electricals,Switches and Sockets,Switch Board Plate,Legrand,Legrand Myrius Nextgen 16 Module Glossy Ice White Switch Board Plate
1017780844,Appliances,Small Domestic Appliances,Hand Blender,Wonder_Chef,Wonderchef Nutri blend 500W 2 Jar Mixer Grinder
1014884573,Plywood & Laminates,Plywood & Blockboard,Plywood,Centuryply,Centuryply Club Prime 8 ft. x 4 ft. 6 mm BWP/Marine Plywood
1017921193,Hardware,Cabinet Hardware,Cabinet Knob,Apace,Apace 255MEDCONICKN Rose Gold Cabinet Knob
1015996419,Plumbing,Fittings,SWR Fitting,Supreme,Supreme 2 in. (63 mm) Bend 45 deg SWR Fitting - Pasting
1000489427,Electricals,Circuit Breakers,RCCB,Legrand,Legrand DX3 Double Pole 40 A 100 mA RCCB
1017770888,Power & Hand Tools,Garden Tools,Fertilizers & pesticides,Natures Plus,Natures plus Organic Fertiliser 5 Kg
1018262041,Paints,Metal Paints,Enamel-Color,BIRLA opus,BIRLA opus SGE 27 Calista Sparkle Gloss 1 L Golden Brown Enamel-Color
1018278669,Paints,Exterior Paints,Exterior Emulsion - Base,BIRLA opus,BIRLA opus TLI 5 One True Life Organic Yellow 975 ml Exterior Emulsion - Base
1017917422,Electricals,Wires & Cables,Low Tension Wire,V-Guard,V-Guard Classo+ 1.5 sq mm Green 90 m FR PVC Insulated Wire
1018712968,Paints,Paint Tools,Other Tools,Unbranded,Waterproofing Sanding/Black Grit Paper 120 no
1017790788,Lighting & Fans,Outdoor Lighting,Gate Light,Luker,Luker WW Black with milk Diffuser B22 Holder Without Lamp (Hester H3) Gate light
1015023927,Bath,Bath Faucets,Bib Tap,Watertec,Watertec MS-103001 Single Lever Short Body Bib Tap
1000130668,Hardware,Door Hardware,Door Lock,Godrej,Godrej 3348 Antique Door Lock
1017837621,Electricals,Water Heaters & Geysers,Storage Geyser,Racold,Racold OMNIS 15L 5 Star 15 L Horizontal Storage Geyser
1017914952,Plumbing,Accessories,Fastening & Clamp,Unbranded,1 in. UPVC Powder Coated Clamp
1017921036,Hardware,Cabinet Hardware,Cabinet Knob,Apace,Apace APSN1332BK Black Cabinet Knob
1000712567,Paints,Waterproofing,Wall Waterproofing,Asian Paints,Asian Paints SmartCare Damp Sheath White 20 L Wall Waterproofing
1016120225,Electricals,Wires & Cables,Low Tension Wire,Polycab,Polycab FR Copper Flexible 2.5 sq mm Black 100 m FR PVC Insulated Wire
1014889612,Bath,Basin Faucets,Pillar Tap,Parryware,Parryware Pluto T0742A1 Chrome Pillar Tap - Short Body
1014816929,Electricals,Wires & Cables,Low Tension Wire,Orbit,Orbit FR 4 sq mm Black 90 m FR PVC Insulated Wire
1000604292,Power & Hand Tools,Household Cleaning,Cleaning Tools,Gala,Gala Hexa Plunger Big
1017737175,Bath,Bath Faucets,Bath Spout,Parryware,Parryware T1328A1 Praseo Bath Spout with Button
1017814962,Power & Hand Tools,Kitchenware,Pressure Cooker,Pigeon,Pigeon 12007 Ib Favorite 3 Litre Aluminium Pressure Cooker
1017641844,Electricals,Wires & Cables,Low Tension Wire,Polycab,Polycab Green Wire 1.5 sq mm Green 180 m HR FR-LSH LF PVC Insulated Wire
1000171858,Hardware,Cabinet Hardware,Lift Up,Hettich,Hettich Flap Stay 3.2 Kg Hydraulic Lift Up
1018277324,Paints,Exterior Paints,Exterior Emulsion - Base,BIRLA opus,BIRLA opus PB 1 Style Power Bright Pastel 20 L Exterior Emulsion - Base
1018711734,Lighting & Fans,Light Bulbs,LED Night Bulb,Sturlite,Sturlite 0.5W Red LED POD Plug & Play Night Bulb
1015883094,Hardware,Other Hardware,Basket,Hettich,Hettich 9194319 486x500x200 mm SS Thali Basket
1000163249,Power & Hand Tools,Power Tools Accessories,Saw Blade,Bosch,Bosch 2608630058 T 244D 5 pcs Jig Saw Blade
1017765749,Lighting & Fans,Ceiling Lights,LED Downlighter,Panasonic,Panasonic 5W 3000K LED Downlighter
1017946554,Hardware,Door Hardware,Door Stopper,Apace,Apace APIDSBULL6SS SS Matte Non Magnetic Door Stopper
1017926798,Plumbing,Tanks,Overhead Tank,Supreme,Supreme SILTANK 3 Layer White 1000 L Overhead Tank
1018733703,Plumbing,"Tapes, Adhesives and Cleaners",Rust remover,WD-40,WD-40 WD 40 NA Rust remover
1018798954,Lighting & Fans,Decorative Lights,Wall Light,Luker,Luker Bonito WS20 (LWL567-1) E27 Holder Without Lamp Wall Light
1018045786,Paints,Waterproofing,Wall Waterproofing,Asian Paints,Asian Paints Smartcare Damp Proof Terracotta 4 L Wall Waterproofing
1017884451,Plumbing,Fittings,Water Pipe Fitting,Supreme,Supreme Aqua Gold 3/4 in. (20 mm) UPVC Tee
1018820512,Power & Hand Tools,Garden Tools,Flower pots & planters,Natures Plus,Natures Plus Muddy Pot Tray 12 inch Assorted
1002379183,Electricals,Wires & Cables,Low Tension Wire,Polycab,Polycab FRLS-H 2.5 sq mm Black 300 m PVC Insulated Wire
1018207046,Kitchen,Kitchen Sinks,Single Bowl Sink,Franke,Franke Artisan 101.0721.174 36 in. x 18 in. 304 SS Single Bowl Sink
1017884495,Plumbing,Fittings,Water Pipe Fitting,Supreme,Supreme Aqua Gold 1 in. (25 mm) UPVC Tee
1018265033,Paints,Metal Paints,Enamel-Color,BIRLA opus,BIRLA opus SGE 61 Calista Sparkle Gloss 1 L Bay Brown Enamel-Color
1000419551,Plumbing,Fittings,Agriculture Fitting,Supreme,Supreme 4 in. (110 mm) 4 Kg/cm sq Tee Agriculture Fitting
1018706439,Lighting & Fans,Ceiling Lights,LED Spotlight,Philips,Philips 5W 3000k FullGlow Striker Surface LED Spot Light
1017915397,Plumbing,Accessories,Fastening & Clamp,Unbranded,8 in. (2 mm) GI Wall Bracket
1017886331,Plumbing,Fittings,Water Pipe Fitting,Supreme,Supreme Aqua Gold 1 1/4 in. (32 mm) UPVC Bend
1000638617,Electricals,Circuit Breakers,MCB,Legrand,Legrand RX3 Double Pole 40 A B Curve MCB
1017741701,Lighting & Fans,Decorative Lights,LED Scale Light,Philips,Philips 6W 3000K Linear LED Scale Light
1017675126,Appliances,Hobs & Chimney,Gas Stove,Prestige,Prestige Magic Plus 3 Burner Manual Gas Stove
1018045418,Paints,Exterior Paints,Exterior Emulsion - Color,Asian Paints,Asian Paints Apex Floor Guard 1 L Terracotta Exterior Emulsion - Color
1017702502,Hardware,Fasteners,Nail,Vision,Vision Headless Nail 1'1/2x17 Silver Drywall (PO 500 gm)
1014959846,Hardware,Kitchen Hardware,Drawer Organiser,Hettich,Hettich 9190403 536 mm x 500 mm x 200 mm Stainless Steel Drawer Organiser
1000659853,Plumbing,"Tapes, Adhesives and Cleaners",Sealant,Pidilite,Pidilite M-Seal Phataphat 100 g
1016002748,Lighting & Fans,Light Bulbs,LED Bulb,Panasonic,Panasonic 30W B22 3000K LED Bulb
1014816564,Electricals,Wires & Cables,Low Tension Wire,Orbit,Orbit FR 1.5 sq mm Black 90 m FR PVC Insulated Wire
1017886907,Plumbing,Fittings,Agriculture Fitting,Supreme,Supreme 3/4 in. (25 mm) 10 Kg/cm sq Coupler Agriculture Fitting
1018837187,Power & Hand Tools,Kitchenware,Kitchen Tools,Petals,Petals Grace Multi Stand
1018837008,Power & Hand Tools,Kitchenware,Kitchen Tools,Petals,Petals Sparkle Lighter
1006154563,Bath,Bath Accessories,Tumbler Holder,Goeka,Goeka Crown CR-04 Brass Tumbler Holder
1017888644,Plumbing,Fittings,Water Pipe Fitting,Supreme,Supreme 3/4 in. (20 mm) CPVC Sweep Bend
1017603992,Hardware,Cabinet Hardware,Cabinet Handle,FTC,FTC JP-1 CP TT 4 in. Cabinet Handle
1017972194,Hardware,Kitchen Hardware,Kitchen Accessory,Apace,Apace L1010100SSAPFLE 4 in. Stainless Steel Sofa leg
1017752179,Power & Hand Tools,Garden Tools,Watering Hoses & Accessory,korma,Korma 3/4 inch Standard Hose connector (19 mm)
1000616237,Paints,Paint Tools,Other Tools,Tia,Tia Painting Tray 250 mm
1017091114,Hardware,Cabinet Hardware,Cabinet Handle,Ferguson,Ferguson 1501 Copper 6 in. Cabinet Handle
1018669654,Bath,Basin Faucets,Pillar Tap,Parryware,Parryware G3342A1 Pillar Tap
1017814149,Hardware,Cabinet Hardware,Cabinet Knob,Apace,Apace E751MEDANMTAPCKN Antique Cabinet Knob
1000712623,Paints,Undercoats,Putty,Asian Paints,Asian Paints TruCare White 40 kg Putty
1015024228,Bath,Bath Mirrors,Bath Mirror,Watertec,Watertec BA-501003 22 x 18 in. Rectangular Standard Bath Mirror
1000605469,Power & Hand Tools,Household Cleaning,Cleaning Tools,Gala,Gala T-Mop
1000431017,Lighting & Fans,Ceiling Lights,LED Panel Light,Panasonic,Panasonic 24W 6500K Round LED Rimless Surface Panel Light
1018730511,Electricals,Power Generation & Transformers,Inverter Battery,Exide,Exide 150 Ah Tall tubular battery
1017972337,Hardware,Curtain Hardware,Curtain Rod,Apace,Apace APCR3600AN Antique 3600 mm Curtain Rod
1018711934,Lighting & Fans,Outdoor Lighting,LED Street Light,Sturlite,Sturlite 50W Ignix LED PC (LG-0188-50W) Street Light
1017833026,Hardware,Cabinet Hardware,Cabinet Hinge,PREMIER,PREMIER Full Overlay/0 Crank Regular Close Cabinet Hinge
1000638163,Plumbing,Accessories,Nipple,Futura,Futura NW-051 1½ in. Extension Nipple
1017701301,Hardware,Fasteners,Screw,Nakoda,Nakoda 19x6 Antique POP Screws
1000564189,Kitchen,Kitchen Sinks,Single Bowl Sink,Futura,Futura Dura 21 x 18 in. SS 304 Single Bowl Sink
1000702278,Power & Hand Tools,Power Tools Accessories,Cutting Disc,Bosch,Bosch 2608615276 105x1.2x16mm Metal Cutting Wheel
1017698342,Electricals,Water Heaters & Geysers,Storage Geyser,Venus,Venus Splash Smart 15L V 5S 2KW Vertical Storage Geyser
1016994306,Hardware,Curtain Hardware,Curtain Finial,Apace,Apace 557CPWDAPOBR CP Brown Curtain Finial
1000038866,Plywood & Laminates,Adhesives,Woodwork Adhesive,Fevicol,Fevicol MARINE 5 kg Woodwork Adhesive
1000714247,Paints,Metal Paints,Enamel-Color,Asian Paints,Asian Paints Apcolite Premium 1 L Golden Brown Enamel-Color
1017762235,Lighting & Fans,Light Bulbs,LED Bulb,Philips,Philips 18W B22 6500K Emergency LED Bulb
1018249083,Hardware,Cabinet Hardware,Bracket,IMEX,IMEX 14 in. PC Antique NA Bracket
1014889345,Bath,Bath Faucets,Bib Tap,Parryware,Parryware Pluto - Long Body Single Lever Bib Tap
1017730444,Lighting & Fans,Decorative Lights,Pendant Light,Luker,Luker LINDO GOLD (LHL212E) E27 Holder Without Lamp Pendant Light
1018278169,Paints,Exterior Paints,Exterior Emulsion - Base,BIRLA opus,BIRLA opus NS 6 Calista Neo Star Organic Red 975 ml Exterior Emulsion - Base
1000509617,Electricals,Power Generation & Transformers,Stabilizer,V-Guard,V-Guard Crystal Plus 90 V-290 V Stabilizer
1017738254,Bath,Bath Faucets,Shower Head,Parryware,Parryware T9976A1 Single Flow Shower Head
1000579752,Bath,Bath Mirrors,Bath Mirror,Brizzio,Brizzio MIRROR LED L 130 800 mm x 600 mm Oval LED Bath Mirror
1014819501,Electricals,Switches and Sockets,Switch,Legrand,Legrand Myrius Nextgen 679220 White 6A 1 Module Bell Push Switch
1000357724,Electricals,Wires & Cables,Low Tension Wire,Finolex,Finolex Silver 6 sq mm Black 90 m FR PVC Insulated Wire
1000354519,Electricals,Wires & Cables,Low Tension Wire,Polycab,Polycab Optima+ 4 sq mm Red 90 m PVC Insulated Wire
1000431617,Lighting & Fans,Light Bulbs,LED Batten,Panasonic,Panasonic 5W 6500K THEALED LED Batten
1018883959,Lighting & Fans,Light Bulbs,LED Bulb,Sturlite,Xenus 12W 6000K Sturlite Led Bulb
1016073249,Electricals,Circuit Breakers,Isolator,Legrand,Legrand RX3 Double Pole 40 A 420 V Isolator
1000173538,Hardware,Kitchen Hardware,Drawer System,Hettich,Hettich Arcitech 500 mm Soft Close 40 Kg Drawer Set (w/o Gallery)
1017959413,Lighting & Fans,Lighting Accessories,LED Strip Light Driver,GM,GM 10AMPS (IP20) LED Strip Light Driver
1018837743,Power & Hand Tools,Kitchenware,Kitchen Tools,Petals,Petals Wire Jhara
1017704726,Bath,Bath Accessories,Bottle Trap,Futura,Futura NW-037A 32 mm 12 in. Brass Bottle Trap
1000552065,Plumbing,Fittings,Water Pipe Fitting,Supreme,Supreme 1 in. (25 mm) CPVC Elbow 45°
1017948601,Hardware,Door Hardware,Door Handle,Apace,Apace H4896SSAPCHA SS Matte 4 in. Aluminium Door Handle
1018701523,Plywood & Laminates,Plywood & Blockboard,Plywood,ACO,ACO 7 ft. x 4 ft. 6 mm BWP/Marine Plywood
1014895828,Bath,Wash Basins,Table Top Basin,Parryware,Parryware C042K1C Vibgyor 550 x 360 x 180 mm Table Top Basin
1018701589,Plywood & Laminates,Plywood & Blockboard,Plywood,ACO,ACO 8 ft. x 4 ft. 9 mm BWP/Marine Plywood
1017920492,Hardware,Cabinet Hardware,Cabinet Handle,Nimmi,Nimmi 3294224SSBKNICHA SS Matte 9 in. Cabinet Handle
1017721645,Electricals,Wires & Cables,Low Tension Wire,Finolex,Finolex FRLS-H 1.5 sq mm Green 180m 1C PVC Insulated Industrial Cable 1100 V
1018774472,Lighting & Fans,Fan,Ceiling Fan,Orient,Orient 1200mm Aeon (Magma Grey) Ceiling Fan
1018787686,Bath,Basin Faucets,Pillar Tap,Belza,BELZA STREAM PILLAR TAP
1017726663,Electricals,Electrical Tools & Accessories,Accessory,Unbranded,Unbranded 250 mm Cable Tie
1018216767,Power & Hand Tools,Hand Tools,Pliers & Pincer,Taparia,Taparia AWS-8 Auto wire Stripper
1000714182,Paints,Metal Paints,Enamel-Color,Asian Paints,Asian Paints Apcolite Premium 1 L Black Enamel-Color
1000724503,Electricals,Distribution Boards,Distribution Board,Present,Present Premium Gold Double Door Single Pole Neutral 10 Ways IP 42 Distribution Board
1017924185,Plumbing,Accessories,Fastening & Clamp,Unbranded,3/16 nut pack of 1000
1018175343,Electricals,Switches and Sockets,Lamp Holder,Anchor,Anchor Smart Anchor B22 Modular Batten Holder
1016000946,Power & Hand Tools,Power Tools Accessories,Saw Blade,Stanley,Stanley STA81005-XJ-IN 25 - 62 mm Holesaw Set
1014883948,Plywood & Laminates,Plywood & Blockboard,Plywood,Centuryply,Centuryply Sainik - 710 8 ft. x 4 ft. 9 mm BWP/Marine Plywood
1015017655,Plumbing,Fittings,Agriculture Fitting,Supreme,Supreme 1 in. (32 mm) 10 Kg/cm sq FTA Agriculture Fitting
1002379061,Electricals,Wires & Cables,Low Tension Wire,Polycab,Polycab FRLS-H 2.5 sq mm Yellow 300 m PVC Insulated Wire
1018836075,Lighting & Fans,Fan,Ceiling Fan,Havells,Havells 1200mm Vaayu (Bianco) Ceiling Fan
1017948367,Hardware,Door Hardware,Lever Handle,Godrej,Godrej 3125 Antique Mortise on Plate
1014896486,Bath,Wash Basins,Wall hung Basin,Parryware,Parryware Kolar C042E1C 455 x 330 x 195 mm Wall hung Basin
1017741356,Bath,Bath Accessories,Toilet Paper Holder,Parryware,Parryware Stainless Steel Toilet Paper Holder
1017004628,Hardware,Door Hardware,Door Hinge,Apace,Apace APHISP316AN Antique 3 x 16 Stainless Steel Door Hinge
1000431674,Lighting & Fans,Light Bulbs,LED Batten,Panasonic,Panasonic 20W 6500K THEALED ACE LED Batten
1018729609,Construction Materials,Cement,Grey Class,UltraTech,UltraTech Ultratech PPC Laminated 50 kg Grey Grey Class
1017915353,Plumbing,Accessories,Fastening & Clamp,Unbranded,4 in. (2 mm) GI Wall Bracket
1017949146,Hardware,Door Hardware,Door Handle,Nimmi,Nimmi 1105WH6KANI Antique 6 in. Brass Door Handle
1017003427,Hardware,Cabinet Hardware,Cabinet Handle,Nimmi,Nimmi 416BIGANNIPCA Antique Cabinet Knob
1000604324,Power & Hand Tools,Household Cleaning,Cleaning Tools,Gala,Gala Toilet Brush With Square Container
1000429305,Lighting & Fans,Light Bulbs,LED Night Bulb,Panasonic,Panasonic 0.5W-Green LED Night Bulb
1000551553,Plumbing,Fittings,Water Pipe Fitting,Supreme,Supreme 1 in. (25 mm) CPVC Elbow 90°
1017777086,Power & Hand Tools,Household Cleaning,Cleaning Tools,Gala,Gala Easy Clip N Fit
1017642134,Electricals,Wires & Cables,Low Tension Wire,Orbit,Orbit FRLS-H 1.5 sq mm Yellow 180 m FR PVC Insulated Wire
1017919202,Hardware,Cabinet Hardware,Cabinet Handle,Ferguson,Ferguson KD-12 SS Matt 36 in. Cabinet Handle
1017088534,Hardware,Cabinet Hardware,Cabinet Handle,FTC,FTC Dura CP TT 4 in. Cabinet Handle
1018837398,Power & Hand Tools,Kitchenware,Kitchen Tools,Petals,Petals 12Pcs Cutlery Set
1000420638,Plumbing,Fittings,SWR Fitting,Supreme,Supreme 4 in. (110 mm) Vent Cowl SWR Fitting
1017781178,Lighting & Fans,Ceiling Lights,LED Downlighter,Panasonic,Panasonic 5W 6500K LED Downlighter
1006142237,Electricals,Switches and Sockets,Modular Surface Box,Anchor,Anchor 30511 6 Module Plastic Modular Surface Box
1018787329,Kitchen,Kitchen Faucets,Sink Tap,Belza,BELZA NOVA SINK TAP
1000710887,Paints,Undercoats,Wall Primer,Asian Paints,Asian Paints TruCare Exterior Wall Primer 10L
1017088689,Hardware,Cabinet Hardware,Cabinet Handle,FTC,FTC Skoda CP TT 4 in. Cabinet Handle
1000606361,Plumbing,Pipes,Agriculture Pipe,Supreme,Supreme 4 in. (110mm) 4 Kg/cm sq 6 m Agriculture Pipe
1017806364,Bath,Bath Faucets,Shower Panel,Cera,"Cera Luxe B2530122XX Dinella Black Matte Shower Panel 1400 x 200 mm - Four functions with Cascade, Rain, Body Jet and Hand shower(1.5 m)"
1017738176,Kitchen,Kitchen Faucets,Wall Mixer,Parryware,Parryware Praseo T1335A1/G5835A1 Wall Mixer
1018704404,Lighting & Fans,Light Bulbs,LED Bulb,Philips,Philips 10W 3in1 Scene Switch B22 LED Bulb
1017886031,Plumbing,Fittings,Water Pipe Fitting,Supreme,Supreme Aqua Gold 3/4 in. (20 mm) UPVC Ball Valve
1018248136,Hardware,Ropes,Rope,Everest,Everest 15 m Nylon Rope
1017874862,Plumbing,Tanks,Overhead Tank,Ideal,Ideal Super-m 2 Layer Black 2000 L Overhead Tank
1018714272,Power & Hand Tools,Ladders,Step Ladder,Bathla,Bathla Safex 6 step Aluminium ladder
1000357692,Electricals,Wires & Cables,Low Tension Wire,Finolex,Finolex Silver 6 sq mm Blue 90 m FR PVC Insulated Wire
1018704061,Lighting & Fans,Ceiling Lights,LED COB Light,Philips,Philips 6W 3000k BrightSpot Tiltable LED COB Light
1017832825,Hardware,Cabinet Hardware,Drawer Channel,PREMIER,PREMIER 500 mm Soft Close Telescopic Drawer Channel 500 mm Soft Close Drawer Channel
1016920592,Hardware,Cabinet Hardware,Cabinet Handle,Apace,Apace E14096SSAPCHA SS Matte 4 in. Cabinet Handle
1018009281,Plywood & Laminates,Adhesives,All Purpose Glue,Pidilite,Fevicreate MY CRAFTING GLUE KIT 1 Set
1016003738,Lighting & Fans,Ceiling Lights,LED Panel Light,Panasonic,Panasonic 18W 4000K Square LED Rimless Surface Panel Light
1014823137,Power & Hand Tools,Hand Tools,Cutting Tool,Taparia,Taparia PC 42 42 mm PVC Pipe Cutter
1000687905,Bath,Tiles Tools & Accessories,Tile Clean & Care,Roff,Roff 1 L Tile & Stone Cleaner
1018269204,Paints,Colorants,Machine Colorant,BIRLA opus,BIRLA opus CL EYL Ext. Yellow 1 L Machine Colorant
1017004685,Hardware,Door Hardware,Door Hinge,Apace,Apace APHISP414SS SS Matte 4 x 14 Stainless Steel Door Hinge
1000534489,Lighting & Fans,Fan,Wall Fan,Orient,Orient 400mm 3 Blade Wall 44 (Crystal White) Wall Fan
1017734137,Lighting & Fans,Decorative Lights,Wall Light,Luker,Luker ORIA (LWL201-2S) E27 Holder Without Lamp Wall Light
1018279204,Paints,Interior Paints,Interior Emulsion - Base,BIRLA opus,BIRLA opus CS 1 Style Color Smart Pastel 1 L Interior Emulsion - Base
1000722945,Bath,Tiles Tools & Accessories,Tile Adhesive,Roff,Roff Extrofix Ultra (T21) 20 kg Grey Tile Cementitious Adhesive
1017725238,Lighting & Fans,Ceiling Lights,LED Panel Light,Philips,Philips 5W 3000K Square Astra Sleek Concealed LED Panel Light
1017090002,Hardware,Cabinet Hardware,Cabinet Handle,FTC Shree,FTC Shree F-1202 Antique 4 in. Cabinet Handle
1017884973,Plumbing,Fittings,Water Pipe Fitting,Supreme,Supreme Aqua Gold 1 1/4 in. (32 mm) UPVC FTA (Female Thread Adaptor)
1017918089,Electricals,Switches and Sockets,Blank Plate Cover,GM,GM G-Nine Genia 1 Module Glossy White Blank Plate Cover
1018812425,Plywood & Laminates,Adhesives,All Purpose Glue,ABRO,Abro Masking Tape _ AM 3123 (20 Mtr. 24mm) 6 Pcs.
1017730144,Appliances,Hobs & Chimney,Chimney,Faber,Faber Chimney- Aluminium duct pipe kit
1017949268,Hardware,Door Hardware,Door Handle,Apace,Apace H4864ANAPCHA Antique 3 in. Aluminium Door Handle
1018885585,Lighting & Fans,Light Bulbs,LED Bulb,ERVO,Ervo 9 W B22 White LED Bulb
1017920879,Hardware,Cabinet Hardware,Cabinet Handle,Nimmi,Nimmi 3343224BSNNICHA Silver 9 in. Cabinet Handle
1018174997,Plumbing,Accessories,Fastening & Clamp,Unbranded,1 1/2 in. SS Concrete Nails 1 Kg
1016080681,Plumbing,Tanks,Tank Accessory,Watertec,25mm Float Valve With Rod & Ball (Ap)-Watertec
1000637327,Power & Hand Tools,Garden Tools,Hoe,Natures Plus,Natures Plus 12 in. Garden Hoe Single Pronge
1006155529,Bath,Bath Accessories,Floor Drain,Goeka,Goeka GR-15H 5 in. x 5 in. Square SS Floor Drain
1018278736,Paints,Exterior Paints,Exterior Emulsion - Base,BIRLA opus,BIRLA opus TLI 99 One True Life Clear 3.9 L Exterior Emulsion - Base
1016770777,Plumbing,Fittings,Water Pipe Fitting,Supreme,Supreme 1 x ¾ in. (25 x 20 mm) CPVC Reducer Bush
1018701601,Plywood & Laminates,Plywood & Blockboard,Plywood,ACO,ACO 7 ft. x 4 ft. 12 mm BWP/Marine Plywood
1017740455,Lighting & Fans,Ceiling Lights,LED Spotlight,Philips,Philips 2W 6000K AstraSpot LED Spotlight
1018712981,Paints,Paint Tools,Other Tools,Unbranded,Waterproofing Sanding/Black Grit Paper 150 no
1000640929,Plywood & Laminates,Adhesives,All Purpose Glue,FEVIKWIK,FEVIKWIK 1 g
1018806275,Electricals,Switches and Sockets,Spike Guard,Anchor,Anchor Flexi Cord Diamond 2 pin White 6 A Spike Guard with 4 m Wire
1017789877,Bath,Wash Basins,Wall hung Basin,Parryware,Parryware C041B1C Indus Standard Basin 500Mm Wall hung Basin
1017118381,Electricals,Switches and Sockets,Mini Modular MCB,Anchor,Anchor Uno Penta Modular 65984 White SP 25 A Mini Modular MCB
1000583144,Bath,Bath Mirrors,Bath Mirror,Brizzio,Brizzio MIRROR S 105 600 mm x 450 mm Square Standard Bath Mirror
1006153338,Bath,Bath Accessories,Towel Ring,Goeka,Goeka Eco EC-02 Brass Towel Ring
1017921271,Hardware,Door Hardware,Tower Bolt,Apace,Apace APSTB49SS SS Matte 4 in. Stainless Steel Tower Bolt
1017819556,Electricals,Wires & Cables,Low Tension Wire,Polycab,Polycab Green Wire+ 1 sq mm Black 90 m FR PVC Insulated Wire
1005801978,Plywood & Laminates,Laminates,Liner Laminates,Virgo,Virgo 2632 Linen Fabric SF 0.7 mm Liner Laminates
1017724859,Lighting & Fans,Ceiling Lights,LED Panel Light,Philips,Philips 10W 4000K Round Astra Sleek Concealed LED Panel Light
1018806831,Appliances,Small Domestic Appliances,Chopper,ERVO,Ervo Handy 3 Blades Chopper 400ML
1000038477,Plywood & Laminates,Adhesives,Woodwork Adhesive,Fevicol,Fevicol HEATX 5 L Woodwork Adhesive
1018701367,Plywood & Laminates,Plywood & Blockboard,Plywood,ACO,ACO 7 ft. x 4 ft. 12 mm MR Plywood
1017776863,Power & Hand Tools,Household Cleaning,Cleaning Tools,Scotch-Brite,Scotch-Brite Scrub Sponge 6.9x10cm 3pcs
1017919346,Hardware,Cabinet Hardware,Cabinet Knob,FTC,FTC F-1724 Rose Gold Cabinet Knob
1018279659,Paints,Interior Paints,Interior Emulsion - Base,BIRLA opus,BIRLA opus PE 1 One Pure Elegance Pastel 4 L Interior Emulsion - Base
1016080657,Plumbing,Tanks,Tank Accessory,Watertec,20mm Float Valve With Rod & Ball (Ap)-Watertec
1017917644,Electricals,Switches and Sockets,LED Indicator,GM,GM G-Nine Genia 1 Module Red LED Indicator
1018837121,Power & Hand Tools,Kitchenware,Kitchen Tools,Petals,Petals Lemon Squeezer
1017750422,Power & Hand Tools,Hand Tools,Screwdriver,Freemans,Freemans TK08 8 pcs Screw Driver Set
1015009679,Electricals,Circuit Breakers,MCB,Legrand,Legrand RX3 Single Pole 20 A B Curve MCB
1017818133,Hardware,Door Hardware,Door Hinge,Victor,Victor VSRH4118532SS SS Matte 4x1.1/8x5/32 Brass Door Hinge
1018692023,Electricals,Water Heaters & Geysers,Storage Geyser,Havells,Havells Fabia Slim 10L H 5S Horizontal Storage Geyser LHS
1000354454,Electricals,Wires & Cables,Low Tension Wire,Polycab,Polycab Optima+ 2.5 sq mm Black 90 m PVC Insulated Wire
1017948656,Hardware,Door Hardware,Door Handle,Apace,Apace H3796SSTTAPCHA SS Matte 4 in. Aluminium Door Handle
1000724536,Electricals,Distribution Boards,Distribution Board,Present,Present Premium Gold Double Door Single Pole Neutral 12 Ways IP 42 Distribution Board
1018282339,Paints,Waterproofing,Wall Waterproofing,BIRLA opus,BIRLA opus WF10 AllDry WallnRoof 10 White 20 L Wall Waterproofing
1018701945,Plywood & Laminates,Plywood & Blockboard,Plywood,Apple Ply,Apple Ply Defender 8 ft. x 4 ft. 19 mm Calibrated BWP Plywood
1017948789,Hardware,Door Hardware,Door Handle,Nimmi,Nimmi 645300BKWDNIGPH Black-Wood 12 in. Aluminium Door Handle
1018712113,Lighting & Fans,Outdoor Lighting,Wall Light,Sturlite,Sturlite 6W 3000K ( LG-0165-6W-3K) Aziyo 2 Way Up Down Wall Light
1018278136,Paints,Exterior Paints,Exterior Emulsion - Base,BIRLA opus,BIRLA opus NS 5 Calista Neo Star Organic Yellow 3.9 L Exterior Emulsion - Base
1000696726,Paints,Exterior Paints,Exterior Emulsion - Color,Asian Paints,Asian Paints Ace 20 L White Exterior Emulsion - Color
1016994241,Hardware,Curtain Hardware,Curtain Finial,Apace,Apace 555CPWDAPOBR CP Brown Curtain Finial
1017874662,Plumbing,Tanks,Overhead Tank,Ideal,Ideal Super-m 3 Layer Yellow 750 L Overhead Tank
1018704761,Lighting & Fans,Decorative Lights,Pendant Light,Luker,Luker NIKO GREEEN (LHL209E27) E27 Holder Without Lamp Pendant Light
1017759511,Paints,Metal Paints,Enamel-Color,Asian Paints,Asian Paints 3 MANGOES 500 ml Aluminium Enamel-Color
1018155432,Hardware,Door Hardware,Door Lock,Godrej,Godrej 4215 Black Finish Door Lock
1018787429,Kitchen,Kitchen Faucets,Sink Tap,Belza,BELZA STREAM SINK TAP FLEXI- Black
